feed_version,feed_start_date,feed_end_date,route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,route_sort_order,continuous_pickup,continuous_drop_off,network_id,versao_modelo
2026-02-11,2026-02-11,2026-02-27,O0111AAA0A,22002,LECD134,Central do Brasil - Leblon,111,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0422AAA0A,22002,422,Grajaú - Cosme Velho,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0100AAA0A,22002,100,General Osório - Central,Troncal 1,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0160AAA0A,22002,LECD130,Terminal Gentileza - Leblon,160,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0202AAA0A,22002,202,Rio Comprido - Castelo,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0209AAN0A,22002,SN209,Candelária - Caju,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0133AAN0A,22002,SN133,Largo do Machado - Terminal Gentileza,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0010AAA0A,22002,010,Bairro de Fátima - Central do Brasil,LECD91,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0463AAA0A,22002,463,São Cristóvão - Copacabana,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0162AAA0A,22002,LECD128,Terminal Gentileza - Alto Gávea,162,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0217AAA0A,22002,217,Andaraí - Carioca,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0169AAA0A,22002,169,Terminal Gentileza - General Osório,LECD110,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0014AAA0A,22002,LECD135,Paula Matos - Central do Brasil,014,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0410AAN0A,22002,LECD139,Saens Peña - Gávea,SN410,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0164AAA0A,22002,LECD136,Terminal Gentileza - Leme,164,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0475AAA0A,22002,LECD133,Metrô São Cristóvão - Leblon,475,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0104AAA0A,22002,104,São Conrado - Terminal Gentileza,Troncal 4,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0433AAA0A,22002,433,Vila Isabel - Siqueira Campos,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0474AAA0A,22002,474,Jacaré - Copacabana,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0608AAA0A,22002,608,Grajaú - Saens Peña,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0584AAA0A,22002,584,Cosme Velho - Leblon,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0275AAA0A,22002,275,Méier - Candelária,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0007AAN0A,22002,SN007,Silvestre - Central,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0007AAA0A,22002,007,Silvestre - Central do Brasil,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0476AAA0A,22002,476,Méier - Leblon,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0536AAA0A,22002,LECD138,Rocinha - Leme,536,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0422AAN0A,22002,SN422,Grajaú - Cosme Velho,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0519AAA0A,22002,519,Urca - Copacabana,LECD54,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0439AAA0A,22002,439,Vila Isabel - Leblon,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0474AAV0A,22002,SV474,Jacaré - Copacabana,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0626AAA0A,22002,626,Saens Peña - Muda,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0433AAN0A,22002,SN433,Vila Isabel - Siqueira Campos,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0539AAA0A,22002,539,Rocinha - Leme,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0210AAA0A,22002,210,Caju - Candelária,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0161AAA0A,22002,161,Terminal Gentileza - Ipanema,LECD80,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0415AAA0A,22002,415,Usina - Leblon,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0220AAA0A,22002,220,Usina - Candelária,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0585AAA0A,22002,585,Largo do Machado - Jardim de Alah,LECD103,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0513AAA0A,22002,513,Urca - Botafogo,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0107AAA0A,22002,107,Central - Urca,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0583AAA0A,22002,583,Cosme Velho - Leblon,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0473AAA0A,22002,473,São Januário - Lido,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0472AAA0A,22002,472,Triagem - Leme,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0507AAA0A,22002,507,Silvestre - Largo do Machado,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0461AAA0A,22002,461,São Cristóvão - Ipanema,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0157AAA0A,22002,LECD127,Gávea - Rodoviária,157,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0415AAN0A,22002,SN415,Usina - Leblon,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0474AAN0A,22002,SN474,Méier - Copacabana,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0006AAA0A,22002,006,Silvestre - Castelo,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0133AAA0A,22002,133,Largo do Machado - Terminal Gentileza,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0222AAA0A,22002,222,Vila Isabel - Gamboa,LECD102,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0410AAA0A,22002,410,Saens Peña - Gávea,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0167AAA0A,22002,167,Terminal Gentileza - Urca,LECD78,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0104AAN0A,22002,SN104,São Conrado - Terminal Gentileza,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0117AAA0A,22002,117,Central - Cosme Velho,Troncal 7,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0435AAA0A,22002,435,Grajaú - Gávea,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0603AAA0A,22002,603,Usina - Saens Peña,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0416AAA0A,22002,416,Saens Peña - Horto,,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,O0165AAA0A,22002,165,Terminal Gentileza - Cosme Velho,LECD79,700,,daaa00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000141130,20001,14,Santa Eugênia - Terminal Recreio,Expresso,702,,0B5394,ffffff,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000171110,20001,17,Campo Grande - Santa Cruz,Parador,702,,0B5394,ffffff,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000101130,20001,10,Santa Cruz - Terminal Alvorada,Expresso,702,,4A86E8,ffffff,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000221110,20001,22,Terminal Alvorada - Terminal Jardim Oceânico,Parador,702,,4A86E8,ffffff,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000121130,20001,12,Terminal Pingo d'Água - Terminal Alvorada,Expresso,702,,4A86E8,ffffff,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000161130,20001,16,Magarça - Terminal Alvorada,Expresso,702,,4A86E8,ffffff,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000131130,20001,13,Terminal Mato Alto - Terminal Alvorada,Expresso,702,,4A86E8,ffffff,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000181130,20001,18,Pontal - Terminal Jardim Oceânico,Expresso,702,,4A86E8,ffffff,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000201130,20001,20,Santa Cruz - Salvador Allende,Expresso,702,,4A86E8,ffffff,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000251130,20001,25,Terminal Mato Alto - Terminal Alvorada,Parador,702,,4A86E8,ffffff,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000111110,20001,11,Santa Cruz - Terminal Alvorada,Parador,702,,4A86E8,ffffff,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000191130,20001,19,Terminal Pingo d'Água - Salvador Allende,Expresso,702,,4A86E8,ffffff,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000151130,20001,15,Terminal Curral Falso - Terminal Alvorada,Expresso,702,,4a86e8,ffffff,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000531130,20001,53,Terminal Sulacap - Terminal Alvorada,Expresso,702,,6AA84F,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000511110,20001,51,Terminal Deodoro - Terminal Recreio,Parador,702,,6AA84F,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000501110,20001,50,Terminal Jardim Oceânico - Terminal Centro Olímpico,Parador,702,,6AA84F,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000521110,20001,52,Terminal Deodoro - Terminal Alvorada,Parador,702,,6aa84f,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000901110,20001,90,Terminal Fundão - Terminal Gentileza,Parador,702,,8a1812,FFFFFF,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000711130,20001,71,Vigário Geral - Terminal Gentileza,Expresso,702,,8a1812,FFFFFF,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000611130,20001,61,Terminal Deodoro - Terminal Gentileza,Expresso,702,,8a1812,FFFFFF,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000601110,20001,60,Terminal Deodoro - Terminal Gentileza,Parador,702,,8a1812,FFFFFF,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000801110,20001,80,Penha - Terminal Gentileza,Parador,702,,8a1812,FFFFFF,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000351110,20001,35,Terminal Madureira - Terminal Alvorada,Parador,702,,FF9900,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000311140,20001,31,Vicente de Carvalho - Terminal Alvorada,Semidireto,702,,FF9900,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000401130,20001,40,Terminal Madureira - Terminal Alvorada,Expresso,702,,FF9900,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000431130,20001,43,Terminal Fundão - Santa Efigênia,Expresso,702,,FF9900,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000421110,20001,42,Galeão - Madureira,Parador,702,,FF9900,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000411130,20001,41,Terminal Madureira - Terminal Recreio,Expresso,702,,FF9900,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000461130,20001,46,Penha - Terminal Alvorada,Expresso,702,,FF9900,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000681130,20001,68,Bangu - Terminal Deodoro,Parador,702,,ffbb00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000671130,20001,67,Terminal Campo Grande - Terminal Deodoro,Parador,702,,ffbb00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-11,2026-02-11,2026-02-27,20000281130,20001,28,Terminal Pingo d'Água - Terminal Curral Falso,Parador,702,,ffbb00,000000,,,,,46a51eb33a14002098bdfb2eed9190b11b46d46f
2024-09-01,2024-09-01,2024-09-12,E2024AAA0A,22002,2024,Leblon - Aeroporto Internacional do RJ,LECD71,200,,030478,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0552AAA0A,22004,552,Terminal Alvorada - Rio Sul,Integrada 2,700,,279EE8,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0881AAA0A,22004,881,Taquara - Terminal Alvorada,LECD40,700,,279EE8,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0783AAA0A,22004,783,Terminal Deodoro - Praça Seca,LECD64,700,,279EE8,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0990AAA0A,22004,990,Merck - Joatinga,LECD42,700,,279EE8,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0957AAA0A,22004,957,Vila do João - Terminal Alvorada,LECD41,700,,279EE8,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0353AAA0A,22004,353,Gardênia Azul - Terminal Gentileza,LECD74,700,,279EE8,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0553AAA0A,22004,553,Recreio dos Bandeirantes - Rio Sul,Integrada 8,700,,279EE8,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0553AAP0A,22004,SP553,Barra Sul - Rio Sul,SP Integrada 8,700,,279EE8,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0785AAA0A,22004,785,Cascadura - Marechal Hermes,LECD52,700,,279EE8,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0702AAA0A,22004,702,Praça Seca - Madureira,LECD56,700,,279EE8,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0558AAA0A,22004,558,Cidade de Deus - Copacabana,Integrada 6,700,,279EE8,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0961AAA0A,22004,LECD101,Rio das Pedras - Recreio dos Bandeirantes,961,700,,279EE8,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0987AAA0A,22004,987,Gardênia Azul - Pechincha,LECD43,700,,279EE8,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0352AAA0A,22004,352,Riocentro - Candelária,via Autódromo,700,,279EE8,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0645AAA0A,22004,645,Terminal Alvorada - Saens Peña,LECD38,700,,279EE8,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0554AAA0A,22004,554,Piabas - Rio Sul,Integrada 9,700,,279EE8,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0635AAA0A,22003,635,Bananal - Saens Peña,LECD63,700,,79D600,000000,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0908AAV0A,22003,LECD106,Terminal Deodoro - Bonsucesso,SV908,700,,79D600,000000,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0312AAN0A,22003,SN312,Penha - Candelária,LECD77,700,,79D600,000000,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0265AAP0A,22003,SP265,Marechal Hermes - Terminal Gentileza,LECD82,700,,79D600,000000,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0909AAA0A,22003,LECD85,Irajá - Conjunto IAPC,909,700,,79D600,000000,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0653AAA0A,22003,653,Terminal Deodoro - Méier,LECD65,700,,79D600,000000,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0908AAA0A,22003,LECD105,Terminal Deodoro - Bonsucesso,908,700,,79D600,000000,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0908AAN0A,22003,LECD107,Terminal Deodoro - Bonsucesso,SN908,700,,79D600,000000,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0696AAN0A,22003,LECD89,Méier - Praia do Dendê,SN696,700,,79D600,000000,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0921AAA0A,22003,921,Bancários - Ribeira,LECD61,700,,79D600,000000,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0036CAA0A,22003,SV624,Mariópolis - Praça da Bandeira,LECD36,700,,79D600,000000,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0857AAA0A,22005,857,Terminal Campo Grande - Terminal Pingo d'Água,LECD72,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0868AAA0A,22005,LECD99,Urucânia - Campo Grande,868,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0854AAAAA,22005,LECD92,Terminal Campo Grande - Ilha de Guaratiba,854,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0786AAA0A,22005,LECD100,Terminal Campo Grande - Cascadura,786,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0796AAA0A,22005,796,Campo Grande - Terminal Deodoro,LECD69,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0853AAA0A,22005,LECD97,Terminal Mato Alto - Terminal Deodoro,853,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0798AAA0A,22005,798,Campo Grande - Terminal Deodoro,LECD70,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0894AAA0A,22005,LECD104,Terminal Campo Grande - Jardim Moriçaba,894,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0757AAA0A,22005,757,Sepetiba - Coelho Neto,LECD60,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0737AAA0A,22005,737,Santíssimo - Cascadura,LECD83,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0807AAA0A,22005,LECD87,Jesuítas - Terminal Curral Falso,807,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0765AAA0A,22005,765,Mendanha - Terminal Deodoro,LECD67,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0899AAA0A,22005,899,Barra de Guaratiba - Terminal Recreio,LECD45,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0791AAA0A,22005,791,Padre Miguel - Terminal Deodoro,LECD84,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0391AAV0A,22005,SV391,Padre Miguel - Praça da República,LECD62,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0764AAA0A,22005,764,Catiri - Terminal Deodoro,LECD66,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0872AAA0A,22005,872,Praia de Sepetiba - Terminal Mato Alto,LECD73,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0850AAA0A,22005,LECD95,Mendanha - Campo Grande,850,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0754AAA0A,22005,754,Santa Cruz - Terminal Deodoro,LECD86,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0899AAV0A,22005,SV899,Barra de Guaratiba - Terminal Recreio,LECD51,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0834AAA0A,22005,LECD94,Cabuçu de Baixo - Terminal Campo Grande,834,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0788AAA0A,22005,788,Terminal Campo Grande - Terminal Deodoro,LECD68,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0826AAA0A,22005,826,Carobinha - Campo Grande,LECD88,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0753AAA0A,22005,753,Santa Cruz - Metrô Coelho Neto,LECD59,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0853AAV0A,22005,LECD98,Terminal Mato Alto - Terminal Deodoro,SV853,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
2024-09-01,2024-09-01,2024-09-12,O0852AAP0A,22005,LECD93,Capoeira Grande - Terminal Campo Grande,856,700,,D22630,ffffff,,,,,43b43fa561a2ae17398e297665179228b77f64aa
